Time_s,Voltage_mV
1.292000,0.085940
1.293000,0.092104
1.294000,0.095997
1.295000,0.095024
1.296000,0.098917
1.297000,0.112867
1.298000,0.119680
1.299000,0.113516
1.300000,0.107676
1.301000,0.100214
1.302000,0.095997
1.303000,0.096646
1.304000,0.107027
1.305000,0.108650
1.306000,0.077829
1.307000,0.015863
1.308000,-0.046103
1.309000,-0.135646
1.310000,-0.279693
1.311000,-0.461049
1.312000,-0.656355
1.313000,-0.846795
1.314000,-1.004143
1.315000,-1.096281
1.316000,-1.120937
1.317000,-1.071300
1.318000,-0.935040
1.319000,-0.739084
1.320000,-0.469159
1.321000,-0.124940
1.322000,0.306876
1.323000,0.756861
1.324000,1.195166
1.325000,1.627632
1.326000,2.036090
1.327000,2.394911
1.328000,2.715449
1.329000,2.952609
1.330000,3.108660
1.331000,3.167058
1.332000,3.094385
1.333000,2.884478
1.334000,2.569455
1.335000,2.204470
1.336000,1.828454
1.337000,1.472554
1.338000,1.136768
1.339000,0.843483
1.340000,0.629035
1.341000,0.471687
1.342000,0.384091
1.343000,0.353594
1.344000,0.348079
1.345000,0.356838
1.346000,0.371762
1.347000,0.369491
1.348000,0.345159
1.349000,0.317907
1.350000,0.293575
1.351000,0.262105
1.352000,0.240044
1.353000,0.218631
1.354000,0.198192
1.355000,0.174184
1.356000,0.141093
1.357000,0.105730
1.358000,0.080424
1.359000,0.064527
1.360000,0.068096
1.361000,0.066474
1.362000,0.055768
1.363000,0.043439
1.364000,0.022676
1.365000,-0.001656
1.366000,-0.012038
1.367000,-0.013985
1.368000,-0.014958
1.369000,-0.005550
1.370000,-0.011714
1.371000,-0.028909
1.372000,-0.041886
1.373000,-0.045779
1.374000,-0.043508
1.375000,-0.040912
1.376000,-0.049672
1.377000,-0.062649
1.378000,-0.064920
1.379000,-0.061351
1.380000,-0.053241
1.381000,-0.049996
1.382000,-0.051294
1.383000,-0.056809
1.384000,-0.059729
1.385000,-0.065894
1.386000,-0.073031
1.387000,-0.082764
1.388000,-0.079844
1.389000,-0.076600
1.390000,-0.077249
1.391000,-0.080817
1.392000,-0.095417
1.393000,-0.101256
1.394000,-0.103203
1.395000,-0.113585
1.396000,-0.121371
1.397000,-0.125913
1.398000,-0.119100
1.399000,-0.114882
1.400000,-0.111962
1.401000,-0.121695
1.402000,-0.126886
1.403000,-0.124615
1.404000,-0.114234
1.405000,-0.115856
1.406000,-0.118127
1.407000,-0.120398
1.408000,-0.124615
1.409000,-0.133050
1.410000,-0.146676
1.411000,-0.164845
1.412000,-0.181715
1.413000,-0.184959
1.414000,-0.179768
1.415000,-0.175551
1.416000,-0.181066
1.417000,-0.190799
1.418000,-0.202803
1.419000,-0.209940
1.420000,-0.223566
1.421000,-0.236543
1.422000,-0.243356
1.423000,-0.243681
1.424000,-0.250169
1.425000,-0.253089
1.426000,-0.253738
1.427000,-0.252116
1.428000,-0.246601
1.429000,-0.266391
1.430000,-0.287479
1.431000,-0.301429
1.432000,-0.309540
1.433000,-0.311162
1.434000,-0.313433
1.435000,-0.317651
1.436000,-0.319273
1.437000,-0.317975
1.438000,-0.319273
1.439000,-0.330952
1.440000,-0.336468
1.441000,-0.334846
1.442000,-0.341983
1.443000,-0.347823
1.444000,-0.353987
1.445000,-0.361449
1.446000,-0.368911
1.447000,-0.372155
1.448000,-0.365017
1.449000,-0.370533
1.450000,-0.381563
1.451000,-0.386754
1.452000,-0.403300
1.453000,-0.422766
1.454000,-0.441583
1.455000,-0.465591
1.456000,-0.481163
1.457000,-0.495438
1.458000,-0.512957
1.459000,-0.538912
1.460000,-0.561622
1.461000,-0.586927
1.462000,-0.602175
1.463000,-0.609637
1.464000,-0.602824
1.465000,-0.585629
1.466000,-0.561946
1.467000,-0.520419
1.468000,-0.463968
1.469000,-0.395838
1.470000,-0.318300
1.471000,-0.243681
1.472000,-0.180417
1.473000,-0.132077
1.474000,-0.087306
1.475000,-0.048050
1.476000,-0.015282
1.477000,0.011645
1.478000,0.027867
1.479000,0.039871
1.480000,0.051226
1.481000,0.062581
1.482000,0.070043
1.483000,0.081722
1.484000,0.087237
1.485000,0.098268
1.486000,0.120005
1.487000,0.129089
1.488000,0.118058
1.489000,0.105081
1.490000,0.106379
1.491000,0.118058
1.492000,0.130711
1.493000,0.137848
1.494000,0.138822
1.495000,0.135577
1.496000,0.133631
1.497000,0.119356
1.498000,0.120654
1.499000,0.140444
1.500000,0.156990
1.501000,0.153745
1.502000,0.152123
1.503000,0.160883
1.504000,0.168345
1.505000,0.170940
1.506000,0.181971
1.507000,0.177104
1.508000,0.154394
1.509000,0.147906
1.510000,0.147581
1.511000,0.141741
1.512000,0.129413
1.513000,0.130386
1.514000,0.141417
1.515000,0.150177
1.516000,0.139795
1.517000,0.123573
1.518000,0.119031
1.519000,0.111894
1.520000,0.103134
1.521000,0.091455
1.522000,0.088535
1.523000,0.088859
1.524000,0.089508
1.525000,0.085291
1.526000,0.084317
1.527000,0.088535
1.528000,0.083993
1.529000,0.080424
1.530000,0.083993
1.531000,0.087237
1.532000,0.091779
1.533000,0.090806
1.534000,0.087886
1.535000,0.091130
1.536000,0.108974
1.537000,0.117734
1.538000,0.113516
1.539000,0.109623
1.540000,0.106703
1.541000,0.090806
1.542000,0.077829
1.543000,0.075882
1.544000,0.086264
1.545000,0.093077
1.546000,0.095348
1.547000,0.095024
1.548000,0.092428
1.549000,0.092104
1.550000,0.095997
1.551000,0.099890
1.552000,0.094050
1.553000,0.087237
1.554000,0.075233
1.555000,0.051550
1.556000,0.031435
1.557000,0.026569
1.558000,0.036302
1.559000,0.041817
1.560000,0.041493
1.561000,0.031760
1.562000,0.025920
1.563000,0.021378
1.564000,0.019431
1.565000,0.010347
1.566000,0.008401
1.567000,0.010672
1.568000,0.018783
1.569000,0.025271
1.570000,0.024622
1.571000,0.024622
1.572000,0.025920
1.573000,0.025596
1.574000,0.028516
1.575000,0.030462
1.576000,0.023649
1.577000,0.015538
1.578000,0.028191
1.579000,0.041168
1.580000,0.050901
1.581000,0.048630
1.582000,0.035653
1.583000,0.031435
1.584000,0.027218
1.585000,0.020080
1.586000,0.015863
1.587000,0.020405
1.588000,0.034355
1.589000,0.040195
1.590000,0.043439
1.591000,0.056741
1.592000,0.071665
1.593000,0.089833
1.594000,0.089508
1.595000,0.070691
1.596000,0.050901
1.597000,0.042466
1.598000,0.036951
1.599000,0.045386
1.600000,0.067447
1.601000,0.095348
1.602000,0.118058
1.603000,0.114165
1.604000,0.101188
1.605000,0.090157
1.606000,0.096646
1.607000,0.106379
1.608000,0.122276
1.609000,0.153097
1.610000,0.185215
1.611000,0.208250
1.612000,0.224471
1.613000,0.236475
1.614000,0.236799
1.615000,0.235177
1.616000,0.239395
1.617000,0.240693
1.618000,0.229337
1.619000,0.215063
1.620000,0.205005
1.621000,0.196246
1.622000,0.184242
1.623000,0.168345
1.624000,0.151474
1.625000,0.128440
1.626000,0.097619
1.627000,0.073936
1.628000,0.061932
1.629000,0.051550
1.630000,0.033382
1.631000,0.015538
1.632000,0.010996
1.633000,0.019431
1.634000,0.034680
1.635000,0.024622
1.636000,0.012618
1.637000,0.011970
1.638000,-0.000683
1.639000,-0.009118
1.640000,-0.013336
1.641000,0.002886
1.642000,0.018783
1.643000,0.012294
1.644000,-0.011714
1.645000,-0.018202
1.646000,-0.028260
1.647000,-0.048374
1.648000,-0.057134
1.649000,-0.057134
1.650000,-0.056485
1.651000,-0.058756
1.652000,-0.064596
1.653000,-0.069462
1.654000,-0.068165
1.655000,-0.064920
1.656000,-0.063622
1.657000,-0.062649
1.658000,-0.053890
1.659000,-0.048374
1.660000,-0.048699
1.661000,-0.047077
1.662000,-0.036695
1.663000,-0.038317
1.664000,-0.041561
1.665000,-0.038317
1.666000,-0.041886
1.667000,-0.037344
1.668000,-0.026962
1.669000,-0.022096
1.670000,-0.024042
1.671000,-0.030531
1.672000,-0.030855
1.673000,-0.030531
1.674000,-0.030855
1.675000,-0.025664
1.676000,-0.014958
1.677000,-0.004576
1.678000,0.003534
1.679000,0.003534
1.680000,0.002886
1.681000,0.012943
1.682000,0.023973
1.683000,0.045061
1.684000,0.056741
1.685000,0.050577
1.686000,0.034355
1.687000,0.040844
1.688000,0.055443
1.689000,0.050577
1.690000,0.024947
1.691000,-0.025989
1.692000,-0.100607
1.693000,-0.198910
1.694000,-0.325113
1.695000,-0.488301
1.696000,-0.670305
1.697000,-0.866261
1.698000,-1.047941
1.699000,-1.168628
1.700000,-1.215346
1.701000,-1.187121
1.702000,-1.069353
1.703000,-0.890917
1.704000,-0.648893
1.705000,-0.334846
1.706000,0.071016
1.707000,0.537546
1.708000,1.006996
1.709000,1.449844
1.710000,1.881012
1.711000,2.261894
1.712000,2.610982
1.713000,2.887073
1.714000,3.073622
1.715000,3.182955
1.716000,3.178089
1.717000,3.020415
1.718000,2.745946
1.719000,2.400426
1.720000,2.040308
1.721000,1.677919
1.722000,1.320072
1.723000,0.976175
1.724000,0.708196
1.725000,0.524244
1.726000,0.401934
1.727000,0.340617
1.728000,0.311743
1.729000,0.301685
1.730000,0.305578
1.731000,0.305578
1.732000,0.293575
1.733000,0.285464
1.734000,0.274433
1.735000,0.260807
1.736000,0.239395
1.737000,0.209547
1.738000,0.172562
1.739000,0.134928
1.740000,0.112867
1.741000,0.091130
1.742000,0.066474
1.743000,0.046684
1.744000,0.035004
1.745000,0.018458
1.746000,0.002237
1.747000,-0.010092
1.748000,-0.020149
1.749000,-0.037019
1.750000,-0.048050
1.751000,-0.061351
1.752000,-0.071733
1.753000,-0.081466
1.754000,-0.087955
1.755000,-0.091523
1.756000,-0.099310
1.757000,-0.099959
1.758000,-0.102878
1.759000,-0.113585
1.760000,-0.123642
1.761000,-0.122020
1.762000,-0.122669
1.763000,-0.121695
1.764000,-0.113909
1.765000,-0.114234
1.766000,-0.125264
1.767000,-0.133699
1.768000,-0.129157
1.769000,-0.130455
1.770000,-0.141161
1.771000,-0.155112
1.772000,-0.175226
1.773000,-0.177822
1.774000,-0.175875
1.775000,-0.184959
1.776000,-0.190150
1.777000,-0.182039
1.778000,-0.184310
1.779000,-0.183013
1.780000,-0.181390
1.781000,-0.189501
1.782000,-0.210913
1.783000,-0.230055
1.784000,-0.243681
1.785000,-0.247250
1.786000,-0.243681
1.787000,-0.241734
1.788000,-0.237517
1.789000,-0.237192
1.790000,-0.238814
1.791000,-0.242059
1.792000,-0.247250
1.793000,-0.255036
1.794000,-0.255685
1.795000,-0.256658
1.796000,-0.256334
1.797000,-0.267364
1.798000,-0.282288
1.799000,-0.284883
1.800000,-0.278070
1.801000,-0.274502
1.802000,-0.284235
1.803000,-0.293643
1.804000,-0.308567
1.805000,-0.332899
1.806000,-0.345227
1.807000,-0.346201
1.808000,-0.339712
1.809000,-0.334197
1.810000,-0.342307
1.811000,-0.351391
1.812000,-0.347498
1.813000,-0.342956
1.814000,-0.358204
1.815000,-0.377021
1.816000,-0.400056
1.817000,-0.427957
1.818000,-0.450667
1.819000,-0.465915
1.820000,-0.478568
1.821000,-0.486678
1.822000,-0.485381
1.823000,-0.478568
1.824000,-0.479217
1.825000,-0.488625
1.826000,-0.492843
1.827000,-0.494140
1.828000,-0.496087
1.829000,-0.491869
1.830000,-0.487976
1.831000,-0.493816
1.832000,-0.498682
1.833000,-0.506469
1.834000,-0.513606
1.835000,-0.524312
1.836000,-0.541831
1.837000,-0.558702
1.838000,-0.574599
1.839000,-0.591794
1.840000,-0.612233
1.841000,-0.640133
1.842000,-0.666088
1.843000,-0.684256
1.844000,-0.693989
1.845000,-0.712481
1.846000,-0.726432
1.847000,-0.734542
1.848000,-0.742329
1.849000,-0.740058
1.850000,-0.717672
1.851000,-0.674523
1.852000,-0.619370
1.853000,-0.563893
1.854000,-0.499656
1.855000,-0.438663
1.856000,-0.385781
1.857000,-0.327708
1.858000,-0.270284
1.859000,-0.222917
1.860000,-0.182364
1.861000,-0.140837
1.862000,-0.110665
1.863000,-0.089577
1.864000,-0.061676
1.865000,-0.029882
1.866000,-0.025015
1.867000,-0.033126
1.868000,-0.030206
1.869000,-0.024367
1.870000,-0.015931
1.871000,-0.014958
1.872000,-0.016256
1.873000,-0.018851
1.874000,-0.023393
1.875000,-0.019500
1.876000,-0.006523
1.877000,-3.429578E-5
1.878000,-0.002305
1.879000,-0.003603
1.880000,-0.000683
1.881000,0.008725
1.882000,0.016187
1.883000,0.017485
1.884000,0.022027
1.885000,0.028191
1.886000,0.020080
1.887000,0.011645
1.888000,0.010672
1.889000,0.014889
1.890000,0.021378
1.891000,0.035653
1.892000,0.049279
1.893000,0.041493
1.894000,0.033382
1.895000,0.032733
1.896000,0.036302
1.897000,0.044088
1.898000,0.054470
1.899000,0.046684
1.900000,0.044413
1.901000,0.043115
1.902000,0.043115
1.903000,0.045710
1.904000,0.040844
1.905000,0.039222
1.906000,0.040844
1.907000,0.036951
1.908000,0.030138
1.909000,0.028516
1.910000,0.019756
1.911000,0.008401
1.912000,0.001263
1.913000,0.003210
1.914000,0.005481
1.915000,-0.009443
1.916000,-0.018527
1.917000,-0.018527
1.918000,-0.016580
1.919000,-0.016580
1.920000,-0.017553
1.921000,-0.016905
1.922000,-0.014958
1.923000,-0.006523
1.924000,0.004508
1.925000,0.010996
1.926000,0.016836
1.927000,0.022676
1.928000,0.026893
1.929000,0.029813
1.930000,0.030462
1.931000,0.032409
1.932000,0.043115
1.933000,0.045061
1.934000,0.036302
1.935000,0.044088
1.936000,0.055768
1.937000,0.057065
1.938000,0.036626
1.939000,0.021378
1.940000,0.015863
1.941000,0.017160
1.942000,0.024622
1.943000,0.035653
1.944000,0.040844
1.945000,0.035653
1.946000,0.030787
1.947000,0.029164
1.948000,0.023973
1.949000,0.025920
1.950000,0.020729
1.951000,0.015214
1.952000,0.013592
1.953000,0.015214
1.954000,0.016187
1.955000,0.018458
1.956000,0.023325
1.957000,0.029813
1.958000,0.040844
1.959000,0.043439
1.960000,0.042790
1.961000,0.033058
1.962000,0.028516
1.963000,0.029813
1.964000,0.040844
1.965000,0.054470
1.966000,0.057714
1.967000,0.049279
1.968000,0.035977
1.969000,0.030138
1.970000,0.018458
1.971000,0.013916
1.972000,0.020405
1.973000,0.029164
1.974000,0.024298
1.975000,0.025920
1.976000,0.029813
1.977000,0.021378
1.978000,0.024298
1.979000,0.035653
1.980000,0.041168
1.981000,0.040195
1.982000,0.047008
1.983000,0.052199
1.984000,0.047332
1.985000,0.040844
1.986000,0.044737
1.987000,0.055443
1.988000,0.056092
1.989000,0.062256
1.990000,0.066798
1.991000,0.056092
1.992000,0.047008
1.993000,0.048955
1.994000,0.057065
1.995000,0.079127
1.996000,0.121302
1.997000,0.160558
1.998000,0.186837
1.999000,0.197543
2.000000,0.202734
2.001000,0.203383
2.002000,0.199814
2.003000,0.193975
2.004000,0.195597
2.005000,0.193326
2.006000,0.189108
2.007000,0.182944
2.008000,0.175807
2.009000,0.160558
2.010000,0.140119
2.011000,0.112867
2.012000,0.083020
2.013000,0.059661
2.014000,0.037275
2.015000,0.013592
2.016000,-0.001981
2.017000,-0.011389
2.018000,-0.016905
2.019000,-0.027611
2.020000,-0.041561
2.021000,-0.050321
2.022000,-0.052916
2.023000,-0.054863
2.024000,-0.056485
2.025000,-0.061027
2.026000,-0.062000
2.027000,-0.054538
2.028000,-0.049672
2.029000,-0.053241
2.030000,-0.048050
2.031000,-0.039939
2.032000,-0.035722
2.033000,-0.037993
2.034000,-0.043508
2.035000,-0.047077
2.036000,-0.053565
2.037000,-0.049672
2.038000,-0.054863
2.039000,-0.057134
2.040000,-0.062000
2.041000,-0.062325
2.042000,-0.062974
2.043000,-0.059729
2.044000,-0.053241
2.045000,-0.050645
2.046000,-0.052267
2.047000,-0.046752
2.048000,-0.046752
2.049000,-0.050645
2.050000,-0.043183
2.051000,-0.038317
2.052000,-0.037344
2.053000,-0.035073
2.054000,-0.036046
2.055000,-0.038966
2.056000,-0.043508
2.057000,-0.041561
2.058000,-0.036695
2.059000,-0.035073
2.060000,-0.037344
2.061000,-0.042535
2.062000,-0.041561
2.063000,-0.031828
2.064000,-0.011714
2.065000,0.007752
2.066000,0.009699
2.067000,0.000939
2.068000,-0.008469
2.069000,-0.011714
2.070000,-0.016580
2.071000,-0.025340
2.072000,-0.021771
2.073000,-0.013660
2.074000,-0.006523
2.075000,-0.007172
2.076000,-0.017553
2.077000,-0.043508
2.078000,-0.092821
2.079000,-0.161276
2.080000,-0.268013
2.081000,-0.421468
2.082000,-0.603473
2.083000,-0.802672
2.084000,-0.994086
2.085000,-1.135861
2.086000,-1.215670
2.087000,-1.241949
2.088000,-1.181281
2.089000,-1.018093
2.090000,-0.793264
2.091000,-0.511011
2.092000,-0.145379
2.093000,0.289357
2.094000,0.750696
2.095000,1.206521
2.096000,1.662670
2.097000,2.080213
2.098000,2.435465
2.099000,2.727129
2.100000,2.931845
2.101000,3.074595
2.102000,3.123260
2.103000,3.037285
2.104000,2.800450
2.105000,2.455904
2.106000,2.067560
2.107000,1.685380
2.108000,1.341160
2.109000,0.999859
2.110000,0.694894
2.111000,0.473633
2.112000,0.318556
2.113000,0.233880
2.114000,0.208250
2.115000,0.210196
2.116000,0.223498
2.117000,0.232906
2.118000,0.232257
2.119000,0.212143
2.120000,0.184891
2.121000,0.161532
2.122000,0.132982
2.123000,0.098917
2.124000,0.069394
2.125000,0.038897
2.126000,0.011321
2.127000,-0.010416
2.128000,-0.030531
2.129000,-0.042859
2.130000,-0.051294
2.131000,-0.060378
2.132000,-0.059080
2.133000,-0.059080
2.134000,-0.066867
2.135000,-0.078222
2.136000,-0.087630
2.137000,-0.092821
2.138000,-0.110340
2.139000,-0.120398
2.140000,-0.127860
2.141000,-0.128184
2.142000,-0.132077
2.143000,-0.141161
2.144000,-0.141161
2.145000,-0.135321
2.146000,-0.125589
2.147000,-0.126562
2.148000,-0.134024
2.149000,-0.142459
2.150000,-0.140188
2.151000,-0.130131
2.152000,-0.127211
2.153000,-0.127535
2.154000,-0.121695
2.155000,-0.122669
2.156000,-0.125589
2.157000,-0.137592
2.158000,-0.141486
2.159000,-0.153165
2.160000,-0.177173
2.161000,-0.186906
2.162000,-0.184959
2.163000,-0.175226
2.164000,-0.173929
2.165000,-0.170684
2.166000,-0.176524
2.167000,-0.185932
2.168000,-0.195990
2.169000,-0.203127
2.170000,-0.207345
2.171000,-0.206696
2.172000,-0.206371
2.173000,-0.189501
2.174000,-0.180742
2.175000,-0.198261
2.176000,-0.219349
2.177000,-0.219349
2.178000,-0.218051
2.179000,-0.228433
2.180000,-0.232975
2.181000,-0.242383
2.182000,-0.256658
2.183000,-0.268013
2.184000,-0.261200
2.185000,-0.256982
2.186000,-0.265093
2.187000,-0.279044
2.188000,-0.290723
2.189000,-0.292670
2.190000,-0.293319
2.191000,-0.303051
2.192000,-0.315704
2.193000,-0.328033
2.194000,-0.336792
2.195000,-0.341983
2.196000,-0.347498
2.197000,-0.353662
2.198000,-0.359502
2.199000,-0.362098
2.200000,-0.367613
2.201000,-0.376697
2.202000,-0.391945
2.203000,-0.403625
2.204000,-0.406869
2.205000,-0.404598
2.206000,-0.409789
2.207000,-0.417575
2.208000,-0.419846
2.209000,-0.415628
2.210000,-0.423739
2.211000,-0.439961
2.212000,-0.450991
2.213000,-0.448071
2.214000,-0.451640
2.215000,-0.458778
2.216000,-0.458129
2.217000,-0.453587
2.218000,-0.458453
2.219000,-0.471430
2.220000,-0.486678
2.221000,-0.496736
2.222000,-0.509389
2.223000,-0.523663
2.224000,-0.539885
2.225000,-0.565515
2.226000,-0.596336
2.227000,-0.621317
2.228000,-0.634294
2.229000,-0.649218
2.230000,-0.663168
2.231000,-0.672576
2.232000,-0.687825
2.233000,-0.707615
2.234000,-0.700153
2.235000,-0.692367
2.236000,-0.683607
2.237000,-0.645649
2.238000,-0.610286
2.239000,-0.573626
2.240000,-0.508091
2.241000,-0.444503
2.242000,-0.382212
2.243000,-0.314731
2.244000,-0.248872
2.245000,-0.194043
2.246000,-0.159005
2.247000,-0.122020
2.248000,-0.080168
2.249000,-0.046103
2.250000,-0.015931
2.251000,-0.004252
2.252000,-0.003603
2.253000,-0.001332
2.254000,0.000615
2.255000,-0.000683
2.256000,0.001263
2.257000,0.005481
2.258000,0.013592
2.259000,0.020080
2.260000,0.026569
2.261000,0.035329
2.262000,0.044088
2.263000,0.050577
2.264000,0.056416
2.265000,0.057714
2.266000,0.053172
2.267000,0.042142
2.268000,0.032733
2.269000,0.023649
2.270000,0.015214
2.271000,0.008076
2.272000,0.002237
2.273000,0.000615
2.274000,0.005805
2.275000,0.018458
2.276000,0.020729
2.277000,0.019756
2.278000,0.028191
2.279000,0.029164
2.280000,0.021702
2.281000,0.011645
2.282000,0.004183
2.283000,0.007752
2.284000,0.020405
2.285000,0.025271
2.286000,0.023325
2.287000,0.022676
2.288000,0.022351
2.289000,0.017485
2.290000,0.011970
2.291000,0.009050
2.292000,0.010023
2.293000,0.012618
2.294000,0.019756
2.295000,0.026893
2.296000,0.030462
2.297000,0.027218
2.298000,0.030462
2.299000,0.031111
2.300000,0.019431
2.301000,0.017809
2.302000,0.019431
2.303000,0.013592
2.304000,0.017160
2.305000,0.024622
2.306000,0.027218
2.307000,0.028191
2.308000,0.026569
2.309000,0.029164
2.310000,0.036626
2.311000,0.066149
2.312000,0.095672
2.313000,0.066798
2.314000,0.047008
2.315000,0.050901
2.316000,0.028516
2.317000,0.016836
2.318000,0.017485
2.319000,0.023973
2.320000,0.028191
2.321000,0.026893
2.322000,0.031760
2.323000,0.041493
2.324000,0.046359
2.325000,0.049928
2.326000,0.054145
2.327000,0.057714
2.328000,0.062581
2.329000,0.070043
2.330000,0.072638
2.331000,0.063554
2.332000,0.057714
2.333000,0.055119
2.334000,0.046684
2.335000,0.043764
2.336000,0.046684
2.337000,0.050252
2.338000,0.057714
2.339000,0.065825
2.340000,0.072962
2.341000,0.076856
2.342000,0.082371
2.343000,0.080424
2.344000,0.072638
2.345000,0.069394
2.346000,0.073287
2.347000,0.074260
2.348000,0.075233
2.349000,0.081073
2.350000,0.095348
2.351000,0.098268
2.352000,0.091130
2.353000,0.087886
2.354000,0.086264
2.355000,0.081722
2.356000,0.071989
2.357000,0.063554
2.358000,0.051874
2.359000,0.038248
2.360000,0.041168
2.361000,0.044088
2.362000,0.039871
2.363000,0.038248
2.364000,0.041817
2.365000,0.045061
2.366000,0.051874
2.367000,0.067447
2.368000,0.069394
2.369000,0.066149
2.370000,0.066474
2.371000,0.063878
2.372000,0.074585
2.373000,0.087562
2.374000,0.087886
2.375000,0.084966
2.376000,0.095348
2.377000,0.101837
2.378000,0.100539
2.379000,0.103459
2.380000,0.099890
2.381000,0.084966
2.382000,0.087886
2.383000,0.090482
2.384000,0.095348
2.385000,0.096321
2.386000,0.114489
2.387000,0.138822
2.388000,0.153745
2.389000,0.166723
2.390000,0.186837
2.391000,0.195272
2.392000,0.176780
2.393000,0.175158
2.394000,0.186188
2.395000,0.190406
2.396000,0.190730
2.397000,0.198517
2.398000,0.206627
2.399000,0.183917
2.400000,0.163478
2.401000,0.143688
2.402000,0.116112
2.403000,0.093401
2.404000,0.079127
2.405000,0.070043
2.406000,0.056092
2.407000,0.033058
2.408000,0.012294
2.409000,-0.006198
2.410000,-0.018202
2.411000,-0.018851
